Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_3     2.000000        0.015286        9.950998        10.700000      
FLOW_OUT_3     14.250000       0.112060        52.107899       12.400000      
FLOW_OUT_3     58.400002       0.797667        445.097992      14.760000      
FLOW_OUT_3     53.360001       0.335667        187.302002      14.650000      
FLOW_OUT_3     52.180000       1.897390        40.205269       14.990000      
FLOW_OUT_3     83.910004       122.315002      661.589966      119.400002     
FLOW_OUT_3     305.769989      218.472000      1072.487793     215.399994     
FLOW_OUT_3     497.130005      14.864539       309.291107      34.060001      
FLOW_OUT_3     184.199997      5.865026        227.669113      30.889999      
FLOW_OUT_3     30.969999       0.048060        22.347900       24.030001      
FLOW_OUT_3     4.650000        0.030186        19.650898       21.129999      
FLOW_OUT_3     5.040000        0.032550        18.162901       19.530001      
FLOW_OUT_3     5.600000        0.029043        18.906900       20.330000      
FLOW_OUT_3     20.709999       0.036417        20.320498       21.850000      
FLOW_OUT_3     38.689999       0.150133        83.774406       22.690001      
FLOW_OUT_3     40.400002       0.093800        26.170198       22.299999      
FLOW_OUT_3     48.580002       7.114098        314.791595      21.730000      
FLOW_OUT_3     56.580002       3.187360        172.158875      18.350000      
FLOW_OUT_3     57.889999       3.008552        125.272522      17.320000      
FLOW_OUT_3     60.840000       2.622616        202.428436      13.870000      
FLOW_OUT_3     13.460000       0.061233        34.168201       7.188000       
FLOW_OUT_3     1.590000        0.004826        3.141540        3.378000       
FLOW_OUT_3     2.690000        0.035257        22.952402       2.466000       
FLOW_OUT_3     4.980000        0.080029        52.098606       1.581000       
FLOW_OUT_3     2.630000        0.005576        3.629790        3.903000       
FLOW_OUT_3     6.330000        0.072750        40.594501       6.217000       
FLOW_OUT_3     19.650000       0.560333        312.665985      9.161000       
FLOW_OUT_3     26.809999       6.317966        119.732689      11.770000      
FLOW_OUT_3     29.209999       5.123093        138.717422      11.680000      
FLOW_OUT_3     32.029999       50.476997       268.222046      49.299999      
FLOW_OUT_3     111.699997      45.060699       876.360352      42.820000      
FLOW_OUT_3     127.099998      12.341460       277.498901      13.160000      
FLOW_OUT_3     23.690001       0.065280        30.355200       6.438000       
FLOW_OUT_3     2.260000        0.004252        2.372430        2.551000       
FLOW_OUT_3     0.550000        0.000604        0.392925        0.422500       
FLOW_OUT_3     0.270000        0.001352        0.880431        0.946700       
FLOW_OUT_3     0.220000        0.044671        29.081102       2.859000       
FLOW_OUT_3     0.770000        0.109250        60.961502       6.572000       
FLOW_OUT_3     10.320000       0.346667        193.440018      8.335000       
FLOW_OUT_3     25.840000       2.888813        324.173828      9.275000       
FLOW_OUT_3     30.219999       5.225395        46.738472       9.715000       
FLOW_OUT_3     39.669998       19.647650       203.119949      18.670000      
FLOW_OUT_3     70.370003       0.342727        176.887817      3.397000       
FLOW_OUT_3     47.970001       0.204000        113.831993      0.530300       
FLOW_OUT_3     13.910000       0.113600        73.953590       0.000000       
FLOW_OUT_3     0.350000        0.002123        1.381980        0.000000       
FLOW_OUT_3     0.250000        0.055257        35.972397       0.000000       
FLOW_OUT_3     0.200000        0.000000        0.000000        0.000000       
FLOW_OUT_3     0.190000        0.000191        0.124155        0.000000       
FLOW_OUT_7     2.080000        0.749030        149.568359      16.420000      
FLOW_OUT_7     12.510000       8.111190        44.961338       20.340000      
FLOW_OUT_7     22.180000       2.505860        28.598938       15.820000      
FLOW_OUT_7     44.610001       86.732330       540.520996      85.099998      
FLOW_OUT_7     35.090000       51.653168       636.333496      49.549999      
FLOW_OUT_7     53.520000       42.962402       385.172760      42.040001      
FLOW_OUT_7     85.519997       18.934450       135.595413      28.930000      
FLOW_OUT_7     373.470001      3.047307        47.334564       18.920000      
FLOW_OUT_7     306.000000      0.020314        13.224600       14.220000      
FLOW_OUT_7     113.190002      0.018657        12.145799       13.060000      
FLOW_OUT_7     23.120001       0.019943        12.982800       13.960000      
FLOW_OUT_7     5.820000        0.275000        153.449997      16.320000      
FLOW_OUT_7     20.209999       25.368767       219.625885      31.650000      
FLOW_OUT_7     28.910000       8.923470        221.653519      18.440001      
FLOW_OUT_7     37.340000       44.030201       87.077583       43.799999      
FLOW_OUT_7     50.110001       133.589005      520.053955      131.500000     
FLOW_OUT_7     54.509998       137.718506      529.640991      135.600006     
FLOW_OUT_7     60.209999       77.109947       555.681396      75.820000      
FLOW_OUT_7     125.029999      46.114151       370.423828      47.169998      
FLOW_OUT_7     192.000000      0.297579        64.621033       37.700001      
FLOW_OUT_7     157.570007      0.064780        30.122702       32.389999      
FLOW_OUT_7     52.119999       0.062180        28.913698       31.090000      
FLOW_OUT_7     7.700000        0.050583        28.225500       30.350000      
FLOW_OUT_7     10.060000       0.076175        28.641802       30.469999      
FLOW_OUT_7     8.250000        25.727581       312.284668      37.520000      
FLOW_OUT_7     14.400000       33.023968       146.633408      39.240002      
FLOW_OUT_7     66.620003       38.209599       146.518417      41.790001      
FLOW_OUT_7     88.949997       74.402405       293.146362      73.220001      
FLOW_OUT_7     138.669998      49.020576       438.783966      50.580002      
FLOW_OUT_7     122.690002      34.233280       393.035217      43.139999      
FLOW_OUT_7     285.640015      34.156151       374.047791      40.230000      
FLOW_OUT_7     254.139999      1.128574        29.484169       31.629999      
FLOW_OUT_7     151.619995      0.045717        25.509901       27.430000      
FLOW_OUT_7     48.040001       0.042800        23.882402       25.680000      
FLOW_OUT_7     14.620000       0.035914        23.380199       25.139999      
FLOW_OUT_7     5.410000        0.065900        24.514797       26.360001      
FLOW_OUT_7     12.660000       13.672899       720.298462      28.379999      
FLOW_OUT_7     37.650002       40.685226       254.093719      43.410000      
FLOW_OUT_7     109.150002      81.817451       379.195679      80.209999      
FLOW_OUT_7     67.889999       98.873550       280.830322      97.889999      
FLOW_OUT_7     77.660004       63.590176       456.915131      62.529999      
FLOW_OUT_7     112.949997      100.016869      510.585754      98.540001      
FLOW_OUT_7     146.029999      82.258102       378.353241      84.540001      
FLOW_OUT_7     244.229996      4.115680        55.974232       59.919998      
FLOW_OUT_7     272.320007      0.106660        49.596901       53.330002      
FLOW_OUT_7     184.839996      0.098800        45.941998       49.400002      
FLOW_OUT_7     25.330000       0.122200        45.458401       48.880001      
FLOW_OUT_7     14.940000       0.255100        47.958809       48.220001      
FLOW_OUT_7     13.710000       119.700249      1158.593018     116.900002     
FLOW_OUT_7     34.990002       77.427750       110.311501      77.250000      
FLOW_OUT_7     42.610001       77.988495       131.360977      80.680000      
FLOW_OUT_7     46.639999       62.059738       307.859100      70.239998      
FLOW_OUT_7     51.619999       10.641475       96.518707       47.970001      
FLOW_OUT_7     75.379997       73.125626       657.682556      71.550003      
FLOW_OUT_7     105.970001      97.886322       549.143005      96.669998      
FLOW_OUT_7     353.000000      65.231827       310.768860      73.809998      
FLOW_OUT_7     175.979996      0.153900        57.250793       61.560001      
FLOW_OUT_7     27.830000       0.143600        53.419197       57.439999      
FLOW_OUT_7     24.930000       0.190467        53.140202       57.139999      
FLOW_OUT_7     3.530000        0.283000        52.638000       56.599998      
FLOW_OUT_7     8.890000        1.201275        73.768570       54.680000      
FLOW_OUT_7     30.360001       0.260050        48.369301       52.009998      
FLOW_OUT_7     37.720001       12.032701       99.482216       48.720001      
FLOW_OUT_7     40.000000       32.960701       381.960327      52.209999      
FLOW_OUT_7     43.650002       49.693001       435.693939      69.269997      
FLOW_OUT_7     42.340000       140.080338      801.812927      137.699997     
FLOW_OUT_7     52.340000       21.352667       174.994019      51.840000      
FLOW_OUT_7     139.320007      1.656320        42.415512       45.500000      
FLOW_OUT_7     74.980003       0.127372        38.801216       41.720001      
FLOW_OUT_7     18.090000       0.055129        35.888699       38.590000      
FLOW_OUT_7     8.580000        0.053914        35.098206       37.740002      
FLOW_OUT_7     0.320000        0.180333        50.313000       38.340000      
FLOW_OUT_7     2.390000        0.188100        34.986595       37.619999      
FLOW_OUT_7     8.920000        0.240033        66.969299       35.689999      
FLOW_OUT_7     34.740002       3.858173        88.139160       33.330002      
FLOW_OUT_7     33.070000       16.981699       150.538101      34.830002      
FLOW_OUT_7     34.290001       3.187223        157.261307      27.320000      
FLOW_OUT_7     55.840000       6.881972        441.312775      24.360001      
FLOW_OUT_7     198.839996      0.416000        232.128021      17.969999      
FLOW_OUT_7     308.329987      0.022250        12.415500       13.350000      
FLOW_OUT_7     125.529999      0.095025        35.349300       10.920000      
FLOW_OUT_7     38.580002       0.013370        8.703871        9.359000       
FLOW_OUT_7     5.960000        0.016757        10.908900       11.730000      
FLOW_OUT_7     4.310000        0.112320        52.228806       13.050000      
FLOW_OUT_7     5.180000        0.660667        368.652008      14.880000      
FLOW_OUT_7     15.410000       0.307333        171.492004      14.660000      
FLOW_OUT_7     23.180000       1.915690        31.787174       14.870000      
FLOW_OUT_7     25.400000       122.425995      479.519409      118.599998     
FLOW_OUT_7     30.809999       215.048996      979.270874      212.300003     
FLOW_OUT_7     32.810001       14.495600       244.453995      33.830002      
FLOW_OUT_7     35.470001       6.197282        195.512100      31.370001      
FLOW_OUT_7     33.680000       0.050280        23.380199       25.139999      
FLOW_OUT_7     10.440000       0.031857        20.738998       22.299999      
FLOW_OUT_7     0.750000        0.034367        19.176601       20.620001      
FLOW_OUT_7     3.830000        0.030071        19.576498       21.049999      
FLOW_OUT_7     2.030000        0.031486        20.497202       22.040001      
FLOW_OUT_7     1.580000        0.133617        74.558090       22.430000      
FLOW_OUT_7     4.550000        0.081133        22.636202       21.830000      
FLOW_OUT_7     9.700000        7.320113        254.076874      21.129999      
FLOW_OUT_7     14.480000       3.313945        159.800339      18.240000      
FLOW_OUT_7     16.940001       3.189805        118.869453      17.540001      
FLOW_OUT_7     23.990000       2.813930        178.637451      14.540000      
FLOW_OUT_7     69.919998       0.057117        31.871099       8.386000       
FLOW_OUT_7     63.209999       0.006997        4.555140        4.898000       
FLOW_OUT_7     15.770000       0.041633        23.231398       3.909000       
FLOW_OUT_7     3.850000        0.080114        52.154404       3.068000       
FLOW_OUT_7     1.260000        0.007070        4.602570        4.949000       
FLOW_OUT_7     0.340000        0.066767        37.255802       6.880000       
FLOW_OUT_7     0.400000        0.591000        274.815002      9.257000       
FLOW_OUT_7     0.620000        6.435883        117.881439      11.680000      
FLOW_OUT_7     7.900000        5.229660        114.177513      11.640000      
FLOW_OUT_7     0.980000        50.495548       255.022263      49.389999      
FLOW_OUT_7     3.270000        44.367603       714.987305      42.560001      
FLOW_OUT_7     2.240000        13.239700       243.148392      14.020000      
FLOW_OUT_7     0.330000        0.029160        13.559401       7.627000       
FLOW_OUT_7     0.130000        0.006713        3.746040        4.028000       
FLOW_OUT_7     0.000000        0.002914        1.897200        2.040000       
FLOW_OUT_7     0.000000        0.003421        2.227350        2.395000       
FLOW_OUT_7     0.000000        0.049050        27.369904       3.978000       
FLOW_OUT_7     0.290000        0.102433        57.157803       7.151000       
FLOW_OUT_7     0.430000        0.264000        147.311981      8.544000       
NO3_OUT_7     17000.000000    4295.076660     138574.781250   4054.000000    
NO3_OUT_7     510000.000000   27999.867188    545042.812500   26140.000000   
NO3_OUT_7     56000.000000    1053.383057     481846.281250   796.599976     
NO3_OUT_7     61000.000000    566.666626      316200.000000   169.100006     
NO3_OUT_7     1100.000000     458.285736      298344.000000   1.054000       
NO3_OUT_7     14.000000       61.400002       39971.398438    0.000000       
NO3_OUT_7     0.230000        235.000000      152985.000000   0.000000       
NO3_OUT_7     5.800000        0.000000        0.000000        0.000000       
NO3_OUT_7     6.400000        0.000000        0.000000        0.000000       
NO3_OUT_7     3.200000        172.285706      112158.000000   30.600000      
NO3_OUT_7     5800.000000     225.000000      146475.000000   209.699997     
NO3_OUT_7     7400.000000     265.333344      148056.000000   285.000000     
